benchmark;jvm;options;iteration;duration;CPU;DRAM;exitcode
scrabble;Graal;5Concurent;1;5697120.561000001;400900000.0;100030000.0;0
scrabble;Graal;1Parallel;1;8805587.347000001;525760000.0;139370000.0;0
scrabble;Graal;1Concurent;1;5884437.6570000015;401800000.0;100740000.0;0
scrabble;Graal;DisableExplicitGC;1;6470634.978999998;469050000.0;114770000.0;0
scrabble;Graal;ParallelCG;1;8281256.751000001;624570000.0;150440000.0;0
scrabble;Graal;ParallelOldGC;1;7772286.1170000015;559940000.0;132590000.0;0
scrabble;J9;default;1;8932106.255;653500000.0;144690000.0;0
scrabble;J9;ConcurrentScavenge;1;8840708.298999999;639920000.0;139220000.0;0
scrabble;J9;ScvNoAdaptiveTenure;1;8149744.542;591610000.0;132110000.0;0
scrabble;J9;Balanced;1;9737583.502999999;697360000.0;154730000.0;0
scrabble;J9;Gencon;1;8132682.995999998;578210000.0;128330000.0;0
scrabble;J9;Metronome;1;10295660.144;770780000.0;165950000.0;0
scrabble;J9;Nogc;1;10204755.917000001;708190000.0;154660000.0;0
scrabble;J9;Optavgpause;1;21022524.515;1166690000.0;316550000.0;0
scrabble;J9;Optthruput;1;8791379.568;611560000.0;137550000.0;0
scrabble;OPEN;default;1;6443423.304000001;488570000.0;118900000.0;0
scrabble;OPEN;G1;1;6120591.336999998;464020000.0;110360000.0;0
scrabble;OPEN;5Parallel;1;6700092.9629999995;501340000.0;122740000.0;0
scrabble;OPEN;5Concurent;1;6177924.558999999;467880000.0;113750000.0;0
scrabble;OPEN;1Parallel;1;9065626.72;588510000.0;150630000.0;0
scrabble;OPEN;1Concurent;1;6202496.687000001;453620000.0;109330000.0;0
scrabble;OPEN;DisableExplicitGC;1;6210592.254;485380000.0;116590000.0;0
scrabble;OPEN;ParallelCG;1;7826249.225;594890000.0;142060000.0;0
scrabble;OPEN;ParallelOldGC;1;6506790.577000001;483910000.0;117250000.0;0
scrabble;OPEN;SerialGC;1;9459520.544;598660000.0;158320000.0;0
scrabble;OPEN;Epsilon;1;3982681.788;206060000.0;54150000.0;0
als;Graal;default;2;41419552.678;2607760000.0;592470000.0;0
als;Graal;G1;2;40734114.276999995;2536410000.0;578270000.0;0
als;Graal;5Parallel;2;40175351.647;2528790000.0;569580000.0;0
als;Graal;5Concurent;2;40640956.693;2568590000.0;579980000.0;0
als;Graal;1Parallel;2;44298115.438;2687230000.0;623890000.0;0
als;Graal;1Concurent;2;41726527.437;2609640000.0;596250000.0;0
als;Graal;DisableExplicitGC;2;40800095.998;2527550000.0;578550000.0;0
als;Graal;ParallelCG;2;43723190.646000005;2759700000.0;625830000.0;0
als;Graal;ParallelOldGC;2;42268196.43799999;2702550000.0;606140000.0;0
als;J9;default;2;51555748.23899999;3354440000.0;719210000.0;0
als;J9;ConcurrentScavenge;2;53301693.154;3509090000.0;742200000.0;0
als;J9;ScvNoAdaptiveTenure;2;53028571.311000004;3498420000.0;752260000.0;0
als;J9;Balanced;2;137432859.179;8935690000.0;1830770000.0;0
als;J9;Gencon;2;51415493.585;3394250000.0;721640000.0;0
als;J9;Metronome;2;39387083.53900001;1972840000.0;476560000.0;0
als;J9;Nogc;2;53782927.37400001;3403680000.0;735730000.0;0
als;J9;Optavgpause;2;56523443.953;3598880000.0;786660000.0;0
als;J9;Optthruput;2;51806300.463;3371240000.0;716380000.0;0
als;OPEN;default;2;43192589.422;2758660000.0;609710000.0;0
als;OPEN;G1;2;42782014.69;2756460000.0;604490000.0;0
als;OPEN;5Parallel;2;42964445.202;2757240000.0;601910000.0;0
als;OPEN;5Concurent;2;42997381.88100001;2744030000.0;605100000.0;0
als;OPEN;1Parallel;2;46844478.57399999;2872330000.0;653070000.0;0
als;OPEN;1Concurent;2;43454592.211;2776380000.0;611950000.0;0
als;OPEN;DisableExplicitGC;2;42921158.822;2729690000.0;605240000.0;0
als;OPEN;ParallelCG;2;41562482.186;2668320000.0;596850000.0;0
als;OPEN;ParallelOldGC;2;43372088.194;2798290000.0;613990000.0;0
als;OPEN;SerialGC;2;42035306.109;2585630000.0;593980000.0;0
als;OPEN;Epsilon;2;7370390.647000001;342390000.0;90980000.0;0
dotty;Graal;default;2;38433357.526;2238020000.0;542640000.0;0
dotty;Graal;G1;2;38347547.89;2236970000.0;538850000.0;0
dotty;Graal;5Parallel;2;39986687.634;2282560000.0;563360000.0;0
dotty;Graal;5Concurent;2;39890402.168000005;2298350000.0;559930000.0;0
dotty;Graal;1Parallel;2;38257676.237;2237180000.0;536670000.0;0
dotty;Graal;1Concurent;2;38095898.724;2204890000.0;538560000.0;0
dotty;Graal;DisableExplicitGC;2;38134263.248;2238110000.0;540650000.0;0
dotty;Graal;ParallelCG;2;39168148.676;2304610000.0;551490000.0;0
dotty;Graal;ParallelOldGC;2;36807837.636;2210040000.0;520810000.0;0
dotty;J9;default;2;54056586.225;3196750000.0;741390000.0;0
dotty;J9;ConcurrentScavenge;2;56995503.44;3398200000.0;776870000.0;0
dotty;J9;ScvNoAdaptiveTenure;2;54864173.31600001;3270090000.0;755900000.0;0
dotty;J9;Balanced;2;58824325.875;3466300000.0;811130000.0;0
dotty;J9;Gencon;2;54499082.74900001;3287790000.0;758780000.0;0
dotty;J9;Metronome;2;67232675.92400001;3867920000.0;924160000.0;0
dotty;J9;Nogc;2;55244953.153000005;3265950000.0;754470000.0;0
dotty;J9;Optavgpause;2;59121379.164;3414780000.0;816510000.0;0
dotty;J9;Optthruput;2;52607937.796;3119470000.0;713730000.0;0
dotty;OPEN;default;2;39256587.523;2493750000.0;554550000.0;0
dotty;OPEN;G1;2;38337684.20500001;2450440000.0;546060000.0;0
dotty;OPEN;5Parallel;2;38088503.968;2466420000.0;538100000.0;0
dotty;OPEN;5Concurent;2;38955001.284;2518000000.0;555460000.0;0
dotty;OPEN;1Parallel;2;40060044.231;2545180000.0;569500000.0;0
dotty;OPEN;1Concurent;2;39377665.293000005;2523670000.0;557290000.0;0
dotty;OPEN;DisableExplicitGC;2;38211240.555;2433460000.0;544680000.0;0
dotty;OPEN;ParallelCG;2;37033591.738000005;2314960000.0;522810000.0;0
dotty;OPEN;ParallelOldGC;2;39876602.045;2549630000.0;565130000.0;0
dotty;OPEN;SerialGC;2;38428521.14;2394540000.0;541140000.0;0
dotty;OPEN;Epsilon;2;15842263.406;1081360000.0;225400000.0;0
fj-kmeans;Graal;default;2;2255418.6040000003;80470000.0;22590000.0;0
fj-kmeans;Graal;G1;2;2170919.41;81820000.0;22130000.0;0
fj-kmeans;Graal;5Parallel;2;2140031.739;77580000.0;21650000.0;0
fj-kmeans;Graal;5Concurent;2;2434790.609;83460000.0;23580000.0;0
fj-kmeans;Graal;1Parallel;2;2332334.5870000003;89090000.0;24230000.0;0
fj-kmeans;Graal;1Concurent;2;2296495.71;81890000.0;22980000.0;0
fj-kmeans;Graal;DisableExplicitGC;2;2159090.671;77410000.0;21580000.0;0
fj-kmeans;Graal;ParallelCG;2;2136873.331;76280000.0;21960000.0;0
fj-kmeans;Graal;ParallelOldGC;2;2091661.8370000003;78500000.0;22250000.0;0
fj-kmeans;J9;default;2;2636853.21;105590000.0;28950000.0;0
fj-kmeans;J9;ConcurrentScavenge;2;2601321.497;98860000.0;26410000.0;0
fj-kmeans;J9;ScvNoAdaptiveTenure;2;2496218.0300000003;97580000.0;25530000.0;0
fj-kmeans;J9;Balanced;2;2360344.211;95290000.0;25080000.0;0
fj-kmeans;J9;Gencon;2;2337354.4390000002;89890000.0;24400000.0;0
fj-kmeans;J9;Metronome;2;2441566.475;94770000.0;25710000.0;0
fj-kmeans;J9;Nogc;2;2287374.682;93460000.0;24080000.0;0
fj-kmeans;J9;Optavgpause;2;2570522.474;97450000.0;26280000.0;0
fj-kmeans;J9;Optthruput;2;2321118.78;92650000.0;24610000.0;0
fj-kmeans;OPEN;default;2;2061822.398;70780000.0;20060000.0;0
fj-kmeans;OPEN;G1;2;1914677.611;67110000.0;18970000.0;0
fj-kmeans;OPEN;5Parallel;2;1916395.9130000002;84670000.0;23050000.0;0
fj-kmeans;OPEN;5Concurent;2;1945442.035;68570000.0;19210000.0;0
fj-kmeans;OPEN;1Parallel;2;1936932.229;67150000.0;19390000.0;0
fj-kmeans;OPEN;1Concurent;2;1933281.054;67160000.0;19200000.0;0
fj-kmeans;OPEN;DisableExplicitGC;2;1930507.017;66870000.00000001;18850000.0;0
fj-kmeans;OPEN;ParallelCG;2;1956391.68;66800000.0;19060000.0;0
fj-kmeans;OPEN;ParallelOldGC;2;2007768.893;68410000.0;19840000.0;0
fj-kmeans;OPEN;SerialGC;2;1961523.1719999998;67750000.0;19430000.0;0
fj-kmeans;OPEN;Epsilon;2;2819802.9269999997;95860000.0;29280000.0;0
neo4j;Graal;default;2;90264416.528;5594220000.0;1397410000.0;0
neo4j;Graal;G1;2;89483812.093;5546740000.0;1379520000.0;0
neo4j;Graal;5Parallel;2;85437692.561;5140080000.0;1315000000.0;0
neo4j;Graal;5Concurent;2;83876249.463;5254130000.0;1317070000.0;0
neo4j;Graal;1Parallel;2;104540284.56;5767400000.0;1558180000.0;0
neo4j;Graal;1Concurent;2;86464035.185;5364020000.0;1339300000.0;0
neo4j;Graal;DisableExplicitGC;2;86746931.92899999;5127900000.0;1301800000.0;0
neo4j;Graal;ParallelCG;2;155958869.4;12945730000.0;2839300000.0;0
neo4j;J9;default;2;106847715.964;6259460000.0;1565650000.0;0
neo4j;J9;ConcurrentScavenge;2;120411296.076;7234780000.0;1759500000.0;0
neo4j;J9;ScvNoAdaptiveTenure;2;141837717.667;8202280000.000002;2142280000.0;0
neo4j;J9;Balanced;2;147133384.28100002;8817550000.0;2130790000.0;0
neo4j;J9;Gencon;2;104828622.89700001;6059860000.0;1539350000.0;0
neo4j;J9;Metronome;2;207738386.20700002;11974680000.0;2986250000.0;0
neo4j;J9;Nogc;2;1210546759.38;52117240000.0;15565590000.0;0
neo4j;J9;Optavgpause;2;132173209.88;7412390000.0;1916690000.0;0
neo4j;J9;Optthruput;2;113003232.513;6560260000.0;1668160000.0;0
neo4j;OPEN;default;2;136461292.507;8407629999.999998;2042810000.0;0
neo4j;OPEN;G1;2;131302537.46899998;8057510000.0;1971850000.0;0
neo4j;OPEN;5Parallel;2;134199238.40200001;8033510000.0;1967420000.0;0
neo4j;OPEN;5Concurent;2;132670790.329;8136510000.0;1990440000.0;0
neo4j;OPEN;1Parallel;2;145586514.97899997;8520020000.0;2112830000.0;0
neo4j;OPEN;1Concurent;2;139713700.493;8429850000.0;2057880000.0;0
neo4j;OPEN;DisableExplicitGC;2;132565856.194;8042570000.0;1945260000.0;0
neo4j;OPEN;ParallelCG;2;118173430.76;9110680000.0;2130220000.0;0
neo4j;OPEN;ParallelOldGC;2;126722471.247;7857750000.0;1883950000.0;0
neo4j;OPEN;SerialGC;2;113510561.657;6022920000.0;1690560000.0;0
neo4j;OPEN;Epsilon;2;8884055.107;416050000.0;111920000.0;0
philosopher;Graal;default;2;2203702.011;82720000.0;22900000.0;0
philosopher;Graal;G1;2;2273492.457;90820000.0;25930000.0;0
philosopher;Graal;5Parallel;2;2178372.818;80850000.0;23400000.0;0
philosopher;Graal;5Concurent;2;2185333.5840000003;80330000.0;22950000.0;0
philosopher;Graal;1Parallel;2;2181374.659;80560000.0;22930000.0;0
philosopher;Graal;1Concurent;2;2546205.586;88060000.0;25010000.0;0
philosopher;Graal;DisableExplicitGC;2;2260150.588;84950000.0;24690000.0;0
philosopher;Graal;ParallelCG;2;2212243.2070000004;84010000.0;23550000.0;0
philosopher;Graal;ParallelOldGC;2;2182348.894;79860000.0;22620000.0;0
philosopher;J9;default;2;2491214.247;102740000.0;26590000.0;0
philosopher;J9;ConcurrentScavenge;2;2518684.5930000003;98740000.0;26760000.0;0
philosopher;J9;ScvNoAdaptiveTenure;2;2728114.463;104060000.0;27720000.0;0
philosopher;J9;Balanced;2;2366971.9390000002;102700000.0;27290000.0;0
philosopher;J9;Gencon;2;2450968.544;102450000.0;26280000.0;0
philosopher;J9;Metronome;2;2563909.498;102430000.0;27550000.0;0
philosopher;J9;Nogc;2;2341539.542;104460000.0;26860000.0;0
philosopher;J9;Optavgpause;2;2446260.055;99370000.0;26340000.0;0
philosopher;J9;Optthruput;2;2706222.4839999997;103990000.0;27490000.0;0
philosopher;OPEN;default;2;1973761.019;70280000.0;20160000.0;0
philosopher;OPEN;G1;2;2062682.945;77860000.0;21900000.0;0
philosopher;OPEN;5Parallel;2;2017823.826;72670000.0;20170000.0;0
philosopher;OPEN;5Concurent;2;2009361.698;72320000.0;20420000.0;0
philosopher;OPEN;1Parallel;2;2229231.813;76600000.0;21670000.0;0
philosopher;OPEN;1Concurent;2;2043883.879;83250000.0;24180000.0;0
philosopher;OPEN;DisableExplicitGC;2;1999213.1069999998;72640000.0;20000000.0;0
philosopher;OPEN;ParallelCG;2;1986893.286;71020000.0;19650000.0;0
philosopher;OPEN;ParallelOldGC;2;2268447.086;78020000.0;22440000.0;0
philosopher;OPEN;SerialGC;2;2158732.457;71950000.0;20410000.0;0
philosopher;OPEN;Epsilon;2;2790409.663;102090000.0;29910000.0;0
reactors;Graal;default;2;45105090.185;2751680000.0;652480000.0;0
reactors;Graal;G1;2;41390461.159;2496360000.0;601670000.0;0
reactors;Graal;5Parallel;2;45843222.69;2777650000.0;669360000.0;0
reactors;Graal;5Concurent;2;44246662.74900001;2701370000.0;639350000.0;0
reactors;Graal;1Parallel;2;50355422.807;2964380000.0;721610000.0;0
reactors;Graal;1Concurent;2;43971458.048;2652900000.0;638560000.0;0
reactors;Graal;DisableExplicitGC;2;45644438.026;2759710000.0;660900000.0;0
reactors;Graal;ParallelCG;2;33357834.227;2013220000.0;492430000.0;0
reactors;Graal;ParallelOldGC;2;42378698.60699999;2540490000.0;611290000.0;0
reactors;J9;default;2;25653511.121;1512010000.0;374870000.0;0
reactors;J9;ConcurrentScavenge;2;26196185.2;1584600000.0;376710000.0;0
reactors;J9;ScvNoAdaptiveTenure;2;28629218.766000006;1818020000.0;432840000.0;0
reactors;J9;Balanced;2;31483136.563;1871770000.0;455620000.0;0
reactors;J9;Gencon;2;28684326.005999997;1677650000.0;412230000.0;0
reactors;J9;Metronome;2;35547491.896;2079310000.0;508060000.0;0
reactors;J9;Nogc;2;26419048.434;1509360000.0;368170000.0;0
reactors;J9;Optavgpause;2;30107663.031;1682920000.0;422540000.0;0
reactors;J9;Optthruput;2;27518438.689;1585850000.0;391100000.0;0
reactors;OPEN;default;2;24735264.92;1496460000.0;382250000.0;0
reactors;OPEN;G1;2;26661682.755999997;1610670000.0;418480000.0;0
reactors;OPEN;5Parallel;2;25008456.12;1476930000.0;381380000.0;0
reactors;OPEN;5Concurent;2;25104051.793;1491830000.0;385750000.0;0
reactors;OPEN;1Parallel;2;32308349.949;1824270000.0;487080000.0;0
reactors;OPEN;1Concurent;2;25676463.533000004;1525170000.0;394320000.0;0
reactors;OPEN;DisableExplicitGC;2;25368796.096;1489250000.0;386530000.0;0
reactors;OPEN;ParallelCG;2;24268602.923;1481740000.0;380850000.0;0
reactors;OPEN;ParallelOldGC;2;26738964.926000006;1595860000.0;414880000.0;0
reactors;OPEN;SerialGC;2;31308464.039;1749920000.0;483220000.0;0
reactors;OPEN;Epsilon;2;8706572.815;589350000.0;148490000.0;0
scrabble;Graal;default;2;5743192.937999999;400470000.0;100740000.0;0
scrabble;Graal;G1;2;5780301.416;409260000.0;102000000.0;0
scrabble;Graal;5Parallel;2;6110274.885;418380000.0;105030000.0;0
scrabble;Graal;5Concurent;2;6033376.1620000005;422560000.0;107480000.0;0
scrabble;Graal;1Parallel;2;9232588.217;572970000.0;150820000.0;0
scrabble;Graal;1Concurent;2;6149987.4339999985;420870000.0;105750000.0;0
scrabble;Graal;DisableExplicitGC;2;5646276.501;379190000.0;95520000.0;0
scrabble;Graal;ParallelCG;2;7335801.107000001;535580000.00000006;128560000.0;0
scrabble;Graal;ParallelOldGC;2;7321323.477000001;525510000.0;126940000.0;0
scrabble;J9;default;2;8255287.671999998;602540000.0;134100000.0;0
scrabble;J9;ConcurrentScavenge;2;8720251.863;630900000.0;138460000.0;0
scrabble;J9;ScvNoAdaptiveTenure;2;8760273.473;637760000.0;139400000.0;0
scrabble;J9;Balanced;2;8446648.287;603320000.0;133440000.0;0
scrabble;J9;Gencon;2;7690695.888999999;559460000.0;123730000.0;0
scrabble;J9;Metronome;2;9966925.531;751110000.0;162550000.0;0
scrabble;J9;Nogc;2;11457393.106;755290000.0;169160000.0;0
scrabble;J9;Optavgpause;2;20687278.137000002;1149470000.0;305690000.0;0
scrabble;J9;Optthruput;2;9303678.77;655430000.0;146710000.0;0
scrabble;OPEN;default;2;6250195.6729999995;479950000.0;115010000.0;0
scrabble;OPEN;G1;2;5916846.785;455230000.0;109780000.0;0
scrabble;OPEN;5Parallel;2;6532746.181;482910000.0;115920000.0;0
scrabble;OPEN;5Concurent;2;6214142.85;461990000.0;111480000.0;0
scrabble;OPEN;1Parallel;2;9130243.29;593090000.0;151000000.0;0
scrabble;OPEN;1Concurent;2;6167231.237000002;452280000.0;109420000.0;0
scrabble;OPEN;DisableExplicitGC;2;5924248.433999999;452610000.0;109000000.0;0
scrabble;OPEN;ParallelCG;2;7443499.065;565870000.0;137680000.0;0
scrabble;OPEN;ParallelOldGC;2;6232971.386;475210000.0;114400000.0;0
scrabble;OPEN;SerialGC;2;9441109.891;579730000.0;150050000.0;0
scrabble;OPEN;Epsilon;2;4380887.301999999;236100000.0;59210000.0;0
als;Graal;default;3;40220018.896;2531480000.0;570770000.0;0
als;Graal;G1;3;40711307.813;2569720000.0;574860000.0;0
als;Graal;5Parallel;3;41186121.398;2555850000.0;579080000.0;0
als;Graal;5Concurent;3;41836063.25;2581740000.0;590580000.0;0
als;Graal;1Parallel;3;44063508.935;2660570000.0;621040000.0;0
als;Graal;1Concurent;3;40154713.674;2515240000.0;572370000.0;0
als;Graal;DisableExplicitGC;3;40885465.591;2557860000.0;577590000.0;0
als;Graal;ParallelCG;3;42067155.739;2694820000.0;602430000.0;0
als;Graal;ParallelOldGC;3;43408777.088;2752470000.0;623090000.0;0
als;J9;default;3;50425245.608;3297240000.0;704720000.0;0
als;J9;ConcurrentScavenge;3;52646471.717;3458220000.0;733620000.0;0
als;J9;ScvNoAdaptiveTenure;3;53507733.26000001;3539200000.0;754390000.0;0
als;J9;Balanced;3;139749219.676;9027800000.0;1865000000.0;0
als;J9;Gencon;3;51540492.16500001;3370520000.0;716760000.0;0
als;J9;Metronome;3;23876565.563;1441460000.0;314040000.0;0
als;J9;Nogc;3;54264085.126;3480950000.0;746790000.0;0
als;J9;Optavgpause;3;56261884.978;3569670000.0;776540000.0;0
als;J9;Optthruput;3;51368948.456999995;3378480000.0;715830000.0;0
als;OPEN;default;3;42731833.253;2755900000.0;601720000.0;0
als;OPEN;G1;3;42770857.756;2771240000.0;603020000.0;0
als;OPEN;5Parallel;3;43257831.99600001;2786400000.0;610010000.0;0
als;OPEN;5Concurent;3;43047072.541;2764120000.0;607390000.0;0
als;OPEN;1Parallel;3;46180296.048;2862450000.0;643680000.0;0
als;OPEN;1Concurent;3;42703040.343;2764360000.0;597590000.0;0
als;OPEN;DisableExplicitGC;3;42866608.326;2745330000.0;599890000.0;0
als;OPEN;ParallelCG;3;41708966.401;2676750000.0;596750000.0;0
als;OPEN;ParallelOldGC;3;43378682.02;2763330000.0;608310000.0;0
als;OPEN;SerialGC;3;41531947.533;2565200000.0;582240000.0;0
als;OPEN;Epsilon;3;7078710.623;340000000.0;88560000.0;0
dotty;Graal;default;3;37785967.316;2189580000.0;533210000.00000006;0
dotty;Graal;G1;3;37662379.75;2232940000.0;530360000.0;0
dotty;Graal;5Parallel;3;36368379.985;2144420000.0;510890000.0;0
dotty;Graal;5Concurent;3;36514761.843;2141860000.0;511810000.0;0
dotty;Graal;1Parallel;3;38605453.598000005;2212510000.0;541300000.0;0
dotty;Graal;1Concurent;3;37013735.64;2169100000.0;518880000.0;0
dotty;Graal;DisableExplicitGC;3;39853407.397;2319460000.0;562300000.0;0
dotty;Graal;ParallelCG;3;37696773.525;2234360000.0;533310000.0;0
dotty;Graal;ParallelOldGC;3;38738136.333000004;2282010000.0;547870000.0;0
dotty;J9;default;3;54512846.327;3322040000.0;755840000.0;0
dotty;J9;ConcurrentScavenge;3;57235631.571;3404000000.0;784620000.0;0
dotty;J9;ScvNoAdaptiveTenure;3;54615358.413;3221960000.0;746740000.0;0
dotty;J9;Balanced;3;56602924.037;3364500000.0;774500000.0;0
dotty;J9;Gencon;3;54849535.76400001;3250020000.0;752570000.0;0
dotty;J9;Metronome;3;67616463.73799999;3869610000.0;922210000.0;0
dotty;J9;Nogc;3;54754890.858;3279990000.0;744580000.0;0
dotty;J9;Optavgpause;3;59363599.061;3413160000.0;820850000.0;0
dotty;J9;Optthruput;3;53945163.53600001;3225590000.0;746790000.0;0
dotty;OPEN;default;3;39359031.649;2490470000.0;559150000.0;0
dotty;OPEN;G1;3;39915046.613000005;2536930000.0;566570000.0;0
dotty;OPEN;5Parallel;3;39497912.766;2496400000.0;558650000.0;0
dotty;OPEN;5Concurent;3;38490911.173;2462820000.0;543670000.0;0
dotty;OPEN;1Parallel;3;38808374.939;2513870000.0;551850000.0;0
dotty;OPEN;1Concurent;3;39106950.132;2506840000.0;561710000.0;0
dotty;OPEN;DisableExplicitGC;3;39378618.54300001;2496700000.0;560140000.0;0
dotty;OPEN;ParallelCG;3;36482289.518;2341640000.0;518550000.0;0
dotty;OPEN;ParallelOldGC;3;38745949.01;2493100000.0;552050000.0;0
dotty;OPEN;SerialGC;3;37657919.961;2360660000.0;530510000.0;0
dotty;OPEN;Epsilon;3;15409611.376999997;1060980000.0;221790000.0;0
fj-kmeans;Graal;default;3;2277473.995;86810000.0;24810000.0;0
fj-kmeans;Graal;G1;3;2419579.432;83880000.0;23330000.0;0
fj-kmeans;Graal;5Parallel;3;2227164.247;81360000.0;23010000.0;0
fj-kmeans;Graal;5Concurent;3;2207533.039;80690000.0;22580000.0;0
fj-kmeans;Graal;1Parallel;3;2118182.487;77410000.0;21810000.0;0
fj-kmeans;Graal;1Concurent;3;2185033.221;79310000.0;22410000.0;0
fj-kmeans;Graal;DisableExplicitGC;3;2501421.094;86260000.0;24400000.0;0
fj-kmeans;Graal;ParallelCG;3;2163193.376;80530000.0;23030000.0;0
fj-kmeans;Graal;ParallelOldGC;3;2182284.336;85170000.0;25140000.0;0
fj-kmeans;J9;default;3;2698334.6580000003;101350000.0;27360000.0;0
fj-kmeans;J9;ConcurrentScavenge;3;2605740.772;99660000.0;26760000.0;0
fj-kmeans;J9;ScvNoAdaptiveTenure;3;2501676.8630000004;98380000.0;25330000.0;0
fj-kmeans;J9;Balanced;3;2578387.565;98020000.0;25850000.0;0
fj-kmeans;J9;Gencon;3;2527564.253;98180000.0;25440000.0;0
fj-kmeans;J9;Metronome;3;2707450.7389999996;104340000.0;27580000.0;0
fj-kmeans;J9;Nogc;3;2382895.628;96890000.0;24450000.0;0
fj-kmeans;J9;Optavgpause;3;2329322.543;94570000.0;24710000.0;0
fj-kmeans;J9;Optthruput;3;2293428.502;90390000.0;23540000.0;0
fj-kmeans;OPEN;default;3;2308735.8880000003;85330000.0;25430000.0;0
fj-kmeans;OPEN;G1;3;1964834.455;67820000.0;19570000.0;0
fj-kmeans;OPEN;5Parallel;3;2172464.28;73140000.0;20430000.0;0
fj-kmeans;OPEN;5Concurent;3;1885751.9109999998;69080000.0;19470000.0;0
fj-kmeans;OPEN;1Parallel;3;1877785.611;65140000.0;18500000.0;0
fj-kmeans;OPEN;1Concurent;3;1953123.209;68370000.0;19510000.0;0
fj-kmeans;OPEN;DisableExplicitGC;3;1947261.851;67150000.0;18560000.0;0
fj-kmeans;OPEN;ParallelCG;3;1929482.242;66510000.00000001;18720000.0;0
fj-kmeans;OPEN;ParallelOldGC;3;2253821.7490000003;75460000.0;21950000.0;0
fj-kmeans;OPEN;SerialGC;3;1984488.831;68130000.0;19430000.0;0
fj-kmeans;OPEN;Epsilon;3;2451851.731;90800000.0;27240000.0;0
neo4j;Graal;default;3;80730411.764;5010770000.0;1254310000.0;0
neo4j;Graal;G1;3;86609651.785;5299890000.0;1337640000.0;0
neo4j;Graal;5Parallel;3;86468805.404;5217070000.0;1312970000.0;0
neo4j;Graal;5Concurent;3;90557261.36;5630490000.0;1391100000.0;0
neo4j;Graal;1Parallel;3;104101962.92799999;5724930000.0;1557390000.0;0
neo4j;Graal;1Concurent;3;83507212.213;5161260000.0;1301360000.0;0
neo4j;Graal;DisableExplicitGC;3;85431389.886;5071600000.0;1294750000.0;0
neo4j;Graal;ParallelCG;3;171730382.086;14385620000.0;3122660000.0;0
neo4j;J9;default;3;106349073.017;6226460000.0;1566140000.0;0
neo4j;J9;ConcurrentScavenge;3;118508877.725;7096330000.0;1738830000.0;0
neo4j;J9;ScvNoAdaptiveTenure;3;147145629.244;8595510000.0;2214460000.0;0
neo4j;J9;Balanced;3;143045216.72100002;8613930000.0;2065600000.0;0
neo4j;J9;Gencon;3;103214412.922;6023410000.0;1505240000.0;0
neo4j;J9;Metronome;3;214933604.82900003;12434970000.0;3089080000.0;0
neo4j;J9;Nogc;3;1511615034.2970002;65782050000.0;19510900000.0;0
neo4j;J9;Optavgpause;3;135859369.08900002;7735010000.0;1974930000.0;0
neo4j;J9;Optthruput;3;105369011.585;6191520000.0;1548640000.0;0
neo4j;OPEN;default;3;129099890.35700001;7954510000.0;1934200000.0;0
neo4j;OPEN;G1;3;126840431.74700001;7973610000.0;1889260000.0;0
neo4j;OPEN;5Parallel;3;134170938.824;8066480000.0;1971950000.0;0
neo4j;OPEN;5Concurent;3;132005288.91700001;8074410000.0;1972500000.0;0
neo4j;OPEN;1Parallel;3;142382140.933;8201950000.000002;2077440000.0;0
neo4j;OPEN;1Concurent;3;130421773.56899999;7990450000.0;1945380000.0;0
neo4j;OPEN;DisableExplicitGC;3;126737484.51799999;7619740000.0;1866260000.0;0
neo4j;OPEN;ParallelCG;3;122470806.269;9474200000.0;2182610000.0;0
neo4j;OPEN;ParallelOldGC;3;130581161.33299999;8019870000.0;1941960000.0;0
neo4j;OPEN;SerialGC;3;103613695.69600001;5540870000.0;1535900000.0;0
neo4j;OPEN;Epsilon;3;9058525.217;428350000.0;113790000.0;0
philosopher;Graal;default;3;2314195.4820000003;98770000.0;25730000.0;0
philosopher;Graal;G1;3;2201936.6410000003;84810000.0;22490000.0;0
philosopher;Graal;5Parallel;3;2192352.7819999997;80780000.0;22790000.0;0
philosopher;Graal;5Concurent;3;2168538.84;86230000.0;24380000.0;0
philosopher;Graal;1Parallel;3;2241310.9790000003;82710000.0;23180000.0;0
philosopher;Graal;1Concurent;3;2243631.758;81930000.0;23110000.0;0
philosopher;Graal;DisableExplicitGC;3;2641058.9480000003;91340000.0;25940000.0;0
philosopher;Graal;ParallelCG;3;2150509.765;82670000.0;23010000.0;0
philosopher;Graal;ParallelOldGC;3;2171393.731;79890000.0;22410000.0;0
philosopher;J9;default;3;2517602.373;100900000.0;26430000.0;0
philosopher;J9;ConcurrentScavenge;3;2421750.537;101310000.0;25510000.0;0
philosopher;J9;ScvNoAdaptiveTenure;3;2588253.958;114840000.0;30520000.0;0
philosopher;J9;Balanced;3;2728777.222;107520000.0;28120000.0;0
philosopher;J9;Gencon;3;2461385.1769999997;102360000.0;26250000.0;0
philosopher;J9;Metronome;3;2537647.8419999997;102830000.0;27520000.0;0
philosopher;J9;Nogc;3;2443753.839;103330000.0;26440000.0;0
philosopher;J9;Optavgpause;3;2423896.2800000003;98680000.0;25420000.0;0
philosopher;J9;Optthruput;3;2529404.18;102640000.0;26620000.0;0
philosopher;OPEN;default;3;1977985.375;71710000.0;19760000.0;0
