benchmark;jvm;options;iteration;exitcode;duration;DRAM;CPU
reactors;20.2.0.r11-grl;default;6;0;393606991;5747566390;23782655546
reactors;20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;412105107;6017171853;24923240273
reactors;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;527498509;7623589767;31358246016
reactors;15.0.1.j9-adpt;default;6;0;218879157;3276486079;12357018414
reactors;15.0.1.j9-adpt; -XcompilationThreads1;6;0;222321092;3316552558;12761951704
reactors;15.0.1.j9-adpt; -XcompilationThreads3;6;0;217785892;3250457444;12380543501
reactors;15.0.1.j9-adpt; -XcompilationThreads7;6;0;221387681;3323013608;12863104644
reactors;15.0.1.j9-adpt; -Xjit:count=0;6;0;330487358;4790371692;18332246526
reactors;15.0.1.j9-adpt; -Xjit:count=1;6;0;261266100;3804655682;14502197310
reactors;15.0.1.j9-adpt; -Xjit:count=10;6;0;220685082;3305433496;12547239546
reactors;15.0.1.j9-adpt; -Xjit:count=100;6;0;212221559;3207406718;12093346788
reactors;15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;373704656;5362315541;20595749216
reactors;15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;253008472;3741349010;14168597456
reactors;15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;610687939;8628898636;35393677153
reactors;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;654360108;9236782461;38056992784
reactors;15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;692657064;9796256092;40643599260
reactors;15.0.1-open;default;6;0;211471485;3193147393;11807278733
reactors;15.0.1-open; -XX:-TieredCompilation;6;0;202671166;3059954666;11530629173
reactors;15.0.1-open; -XX:TieredStopAtLevel=1;6;0;414813666;6103034059;22597013502
reactors;15.0.1-open; -XX:TieredStopAtLevel=4;6;0;212951317;3195199995;11843285171
reactors;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;198686981;3026201642;11186507006
scrabble;20.2.0.r11-grl;default;6;0;6292636;111806556;447131241
scrabble;20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;6870397;126574819;513842130
scrabble;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;8174798;144172482;647869130
scrabble;15.0.1.j9-adpt;default;6;0;12674077;194929175;807786140
scrabble;15.0.1.j9-adpt; -XcompilationThreads1;6;0;14136486;222486679;986711220
scrabble;15.0.1.j9-adpt; -XcompilationThreads3;6;0;11954209;182151764;764035031
scrabble;15.0.1.j9-adpt; -XcompilationThreads7;6;0;12487845;189220960;779847490
scrabble;15.0.1.j9-adpt; -Xjit:count=0;6;0;25037275;373614326;1514579314
scrabble;15.0.1.j9-adpt; -Xjit:count=1;6;0;14230789;226910598;1025242736
scrabble;15.0.1.j9-adpt; -Xjit:count=10;6;0;13620211;209026948;878291574
scrabble;15.0.1.j9-adpt; -Xjit:count=100;6;0;12439723;191193329;794651896
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;14631933;229116306;998767645
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;14100032;218542385;922825518
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;17030673;270055893;1298089877
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;55490063;937620613;5664316982
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;55071651;919790406;5539969094
scrabble;15.0.1-open;default;6;0;6960424;123479216;512528107
scrabble;15.0.1-open; -XX:-TieredCompilation;6;0;7639880;135668266;573054746
scrabble;15.0.1-open; -XX:TieredStopAtLevel=1;6;0;8637603;148015933;716262876
scrabble;15.0.1-open; -XX:TieredStopAtLevel=4;6;0;7308983;132941669;541460102
scrabble;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;7180986;129244745;526252132
fj-kmeans;20.2.0.r11-grl;default;6;0;11862887;248781504;942373015
fj-kmeans;20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;11998091;247629552;941141757
fj-kmeans;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;15260697;311761949;1303241598
fj-kmeans;15.0.1.j9-adpt;default;6;0;16179048;298521896;1238683475
fj-kmeans;15.0.1.j9-adpt; -XcompilationThreads1;6;0;16731641;306703906;1288605099
fj-kmeans;15.0.1.j9-adpt; -XcompilationThreads3;6;0;16260377;296574802;1243800589
fj-kmeans;15.0.1.j9-adpt; -XcompilationThreads7;6;0;16410708;301321826;1286931641
fj-kmeans;15.0.1.j9-adpt; -Xjit:count=0;6;0;30656785;500439116;2285436654
fj-kmeans;15.0.1.j9-adpt; -Xjit:count=1;6;0;20537290;367738255;1843891582
fj-kmeans;15.0.1.j9-adpt; -Xjit:count=10;6;0;16073610;300328229;1306623668
fj-kmeans;15.0.1.j9-adpt; -Xjit:count=100;6;0;16823389;307362940;1325028102
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;20159419;359660849;1739987184
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;16287146;302250597;1273684972
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;17628071;325314781;1468257227
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;32611669;535057371;2398160243
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;34446476;564172736;2621130802
fj-kmeans;15.0.1-open;default;6;0;11643291;243368441;930254332
fj-kmeans;15.0.1-open; -XX:-TieredCompilation;6;0;11743761;243515673;935269822
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=1;6;0;14668368;295854033;1264647886
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=4;6;0;11528189;242084189;923858597
fj-kmeans;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;11667452;247503571;948044814
avrora;20.2.0.r11-grl;default;7;0;71052227;946262176;3911457699
avrora;20.2.0.r11-grl; -XX:-UseJVMCICompiler;7;0;72138346;961297577;3994231291
avrora;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;7;0;71256900;948029142;3987241075
avrora;15.0.1.j9-adpt;default;7;0;31658033;434194002;2101599723
avrora;15.0.1.j9-adpt; -XcompilationThreads1;7;0;31712455;436571164;2116386123
avrora;15.0.1.j9-adpt; -XcompilationThreads3;7;0;30814055;422536382;2041472252
avrora;15.0.1.j9-adpt; -XcompilationThreads7;7;0;30508099;416046994;2017711510
avrora;15.0.1.j9-adpt; -Xjit:count=0;7;0;39979127;539777956;2473201677
avrora;15.0.1.j9-adpt; -Xjit:count=1;7;0;31409605;435939870;2127742111
avrora;15.0.1.j9-adpt; -Xjit:count=10;7;0;32372958;443386717;2177141156
avrora;15.0.1.j9-adpt; -Xjit:count=100;7;0;31472008;433575286;2100700678
avrora;15.0.1.j9-adpt; -Xjit:optlevel=cold;7;0;31877099;435143016;2122459227
avrora;15.0.1.j9-adpt; -Xjit:optlevel=warm;7;0;31017379;424385357;2059259010
avrora;15.0.1.j9-adpt; -Xjit:optlevel=hot;7;0;32939846;454468155;2254785976
avrora;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;7;0;48450321;663330476;3419176489
avrora;15.0.1.j9-adpt; -Xjit:optlevel=scorching;7;0;49993038;684303241;3565311613
avrora;15.0.1-open;default;7;0;71424109;955045814;3915674607
avrora;15.0.1-open; -XX:-TieredCompilation;7;0;68052607;903637768;3595698681
avrora;15.0.1-open; -XX:TieredStopAtLevel=1;7;0;69675174;924989546;3829976707
avrora;15.0.1-open; -XX:TieredStopAtLevel=4;7;0;73709765;982247331;4084350995
avrora;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;7;0;71953113;960848921;3990471351
h2;20.2.0.r11-grl;default;7;0;41656533;575376880;2064494104
h2;20.2.0.r11-grl; -XX:-UseJVMCICompiler;7;0;34955234;475460230;1769723558
h2;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;7;0;55298644;745508779;2600207515
h2;15.0.1.j9-adpt;default;7;0;49402245;679374820;2665243238
h2;15.0.1.j9-adpt; -XcompilationThreads1;7;0;50873317;692876948;2650392385
h2;15.0.1.j9-adpt; -XcompilationThreads3;7;0;43738122;599820344;2391165693
h2;15.0.1.j9-adpt; -XcompilationThreads7;7;0;46672228;636709377;2366903974
h2;15.0.1.j9-adpt; -Xjit:count=0;7;0;70323168;944255381;3223316332
h2;15.0.1.j9-adpt; -Xjit:count=1;7;0;44414881;605240934;2289871335
h2;15.0.1.j9-adpt; -Xjit:count=10;7;0;49438292;682099122;2671285642
h2;15.0.1.j9-adpt; -Xjit:count=100;7;0;45779672;628395955;2415590678
h2;15.0.1.j9-adpt; -Xjit:optlevel=cold;7;0;61549785;832901493;2874327846
h2;15.0.1.j9-adpt; -Xjit:optlevel=warm;7;0;51253266;700064383;2659411100
h2;15.0.1.j9-adpt; -Xjit:optlevel=hot;7;0;62821086;883836508;3815582823
h2;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;7;0;124284205;1692380536;7292568917
h2;15.0.1.j9-adpt; -Xjit:optlevel=scorching;7;0;138310705;1884634553;8141333711
h2;15.0.1-open;default;7;0;34260096;465645784;1712229259
h2;15.0.1-open; -XX:-TieredCompilation;7;0;35284329;474951153;1713331368
h2;15.0.1-open; -XX:TieredStopAtLevel=1;7;0;54280476;731592680;2587616362
h2;15.0.1-open; -XX:TieredStopAtLevel=4;7;0;34444534;463198121;1712883860
h2;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;7;0;31532073;427800499;1585475006
pmd;20.2.0.r11-grl;default;7;0;5124486;74039805;309913268
pmd;20.2.0.r11-grl; -XX:-UseJVMCICompiler;7;0;5122292;79320631;336958671
pmd;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;7;0;4799673;65989206;267058887
pmd;15.0.1.j9-adpt;default;7;0;4893787;64768021;276259060
pmd;15.0.1.j9-adpt; -XcompilationThreads1;7;0;5513206;75652273;348941855
pmd;15.0.1.j9-adpt; -XcompilationThreads3;7;0;5059092;67089061;288919304
pmd;15.0.1.j9-adpt; -XcompilationThreads7;7;0;4848441;62034340;259660041
pmd;15.0.1.j9-adpt; -Xjit:count=0;7;0;15828958;206782606;741239924
pmd;15.0.1.j9-adpt; -Xjit:count=1;7;0;4492121;57878155;270304056
pmd;15.0.1.j9-adpt; -Xjit:count=10;7;0;4623869;60667774;293413922
pmd;15.0.1.j9-adpt; -Xjit:count=100;7;0;4339112;57011517;263579953
pmd;15.0.1.j9-adpt; -Xjit:optlevel=cold;7;0;5179472;66354845;271335487
pmd;15.0.1.j9-adpt; -Xjit:optlevel=warm;7;0;5880128;82517444;410057788
pmd;15.0.1.j9-adpt; -Xjit:optlevel=hot;7;0;10980125;158533000;848681788
pmd;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;7;0;11527352;154780860;752013761
pmd;15.0.1.j9-adpt; -Xjit:optlevel=scorching;7;0;12108955;161655991;787602415
pmd;15.0.1-open;default;7;0;4947265;75133188;312931207
pmd;15.0.1-open; -XX:-TieredCompilation;7;0;11842545;180606479;935935775
pmd;15.0.1-open; -XX:TieredStopAtLevel=1;7;0;4428193;56284737;216687983
pmd;15.0.1-open; -XX:TieredStopAtLevel=4;7;0;7776080;97943990;397198569
pmd;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;7;0;5024624;77202836;323825526
sunflow;20.2.0.r11-grl;default;7;0;5019420;79773451;369670868
sunflow;20.2.0.r11-grl; -XX:-UseJVMCICompiler;7;0;4472734;67792372;313975820
sunflow;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;7;0;5090191;80019322;382366086
sunflow;15.0.1.j9-adpt;default;7;0;6326226;96534983;468983053
sunflow;15.0.1.j9-adpt; -XcompilationThreads1;7;0;8773395;136201073;698258711
sunflow;15.0.1.j9-adpt; -XcompilationThreads3;7;0;6578026;99643851;482323167
sunflow;15.0.1.j9-adpt; -XcompilationThreads7;7;0;6654325;101449083;481977525
sunflow;15.0.1.j9-adpt; -Xjit:count=0;7;0;17407029;239906662;895826808
sunflow;15.0.1.j9-adpt; -Xjit:count=1;7;0;6185359;93006098;464510896
sunflow;15.0.1.j9-adpt; -Xjit:count=10;7;0;7835979;117872898;602539656
sunflow;15.0.1.j9-adpt; -Xjit:count=100;7;0;8350228;132824624;659705281
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=cold;7;0;5245239;74395455;379147223
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=warm;7;0;4970867;70784946;336530998
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=hot;7;0;6849045;101339886;544390086
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;7;0;17965569;252310341;1778846949
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=scorching;7;0;20047461;281564813;2012751439
sunflow;15.0.1-open;default;7;0;4145942;63155953;291398546
sunflow;15.0.1-open; -XX:-TieredCompilation;7;0;5704114;88417950;428188052
sunflow;15.0.1-open; -XX:TieredStopAtLevel=1;7;0;3789743;54163590;262436279
sunflow;15.0.1-open; -XX:TieredStopAtLevel=4;7;0;4770579;74785879;352497877
sunflow;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;7;0;4444855;67971597;315534104
als;20.2.0.r11-grl;default;7;0;46436124;675853327;2918873570
als;20.2.0.r11-grl; -XX:-UseJVMCICompiler;7;0;47927723;689269360;3087491547
als;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;7;0;71221614;1006230754;4495662076
als;15.0.1.j9-adpt;default;7;0;59886202;859000185;3846551797
als;15.0.1.j9-adpt; -XcompilationThreads1;7;0;64017623;905521335;4082715928
als;15.0.1.j9-adpt; -XcompilationThreads3;7;0;60386540;861397405;3870559977
als;15.0.1.j9-adpt; -XcompilationThreads7;7;0;59308687;843627649;3783696979
als;15.0.1.j9-adpt; -Xjit:count=0;7;0;147876392;2022444683;8585760979
als;15.0.1.j9-adpt; -Xjit:count=1;7;0;68338492;964468304;4333281753
als;15.0.1.j9-adpt; -Xjit:count=10;7;0;58341296;844509633;3902712788
als;15.0.1.j9-adpt; -Xjit:count=100;7;0;57198353;824495396;3837978944
als;15.0.1.j9-adpt; -Xjit:optlevel=cold;7;0;106369438;1470247395;6811643817
als;15.0.1.j9-adpt; -Xjit:optlevel=warm;7;0;70641326;994963376;4582184803
als;15.0.1.j9-adpt; -Xjit:optlevel=hot;7;0;100639442;1478278213;7698598088
als;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;7;0;236374582;3233763768;15493347116
als;15.0.1.j9-adpt; -Xjit:optlevel=scorching;7;0;276695797;3788904699;18249805759
als;15.0.1-open;default;7;0;46992720;675281290;2996484456
als;15.0.1-open; -XX:-TieredCompilation;7;0;53535945;763131976;3280315455
als;15.0.1-open; -XX:TieredStopAtLevel=1;7;50;15273980;207725607;818522928
als;15.0.1-open; -XX:TieredStopAtLevel=4;7;0;47067993;675103199;2936529408
als;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;7;0;46297259;663139133;2948393880
dotty;20.2.0.r11-grl;default;7;0;39819528;572440014;2283786207
dotty;20.2.0.r11-grl; -XX:-UseJVMCICompiler;7;0;42924141;619333764;2708715540
dotty;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;7;0;75200742;1025189963;3476795481
dotty;15.0.1.j9-adpt;default;7;0;57375307;807957657;3427977369
dotty;15.0.1.j9-adpt; -XcompilationThreads1;7;0;79903296;1111937552;4761067768
dotty;15.0.1.j9-adpt; -XcompilationThreads3;7;0;60127928;853168330;3666241591
dotty;15.0.1.j9-adpt; -XcompilationThreads7;7;0;58314178;832583375;3503564578
dotty;15.0.1.j9-adpt; -Xjit:count=0;7;0;107672568;1454694608;4887055299
dotty;15.0.1.j9-adpt; -Xjit:count=1;7;0;61336602;847687580;3142464124
dotty;15.0.1.j9-adpt; -Xjit:count=10;7;0;53972055;804115185;3762055127
dotty;15.0.1.j9-adpt; -Xjit:count=100;7;0;51863921;763184380;3469216704
dotty;15.0.1.j9-adpt; -Xjit:optlevel=cold;7;0;96915277;1333314476;4902253014
dotty;15.0.1.j9-adpt; -Xjit:optlevel=warm;7;0;69645733;987764879;4251454143
dotty;15.0.1.j9-adpt; -Xjit:optlevel=hot;7;0;178588862;2820645958;13564336247
dotty;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;7;0;302244657;4124604645;17928311525
dotty;15.0.1.j9-adpt; -Xjit:optlevel=scorching;7;0;382847477;5207889399;22630744067
dotty;15.0.1-open;default;7;0;39699712;569535294;2492226530
dotty;15.0.1-open; -XX:-TieredCompilation;7;0;59978629;814271829;3114313866
dotty;15.0.1-open; -XX:TieredStopAtLevel=1;7;0;73329385;993443887;3297849040
dotty;15.0.1-open; -XX:TieredStopAtLevel=4;7;0;38785205;558590760;2443271089
dotty;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;7;0;39680421;571618343;2501759952
neo4j;20.2.0.r11-grl;default;7;0;58777614;907714177;3495071192
neo4j;20.2.0.r11-grl; -XX:-UseJVMCICompiler;7;0;84573286;1264951980;5172324589
neo4j;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;7;0;169222120;2400655068;9501579862
neo4j;15.0.1.j9-adpt;default;7;0;73542073;1090964863;4232337554
neo4j;15.0.1.j9-adpt; -XcompilationThreads1;7;0;86886358;1263175757;5001774365
neo4j;15.0.1.j9-adpt; -XcompilationThreads3;7;0;75456888;1118426528;4344267137
neo4j;15.0.1.j9-adpt; -XcompilationThreads7;7;0;77206181;1139274858;4383621468
neo4j;15.0.1.j9-adpt; -Xjit:count=0;7;0;202739119;2836378045;10736836710
neo4j;15.0.1.j9-adpt; -Xjit:count=1;7;0;124659688;1784427035;7032937684
neo4j;15.0.1.j9-adpt; -Xjit:count=10;7;0;83040369;1233413371;4963035085
neo4j;15.0.1.j9-adpt; -Xjit:count=100;7;0;76883379;1139894982;4505647889
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=cold;7;0;128930587;1848329030;7230109725
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=warm;7;0;95011084;1402097754;5508649044
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=hot;7;0;133266287;1999588120;8992533864
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;7;0;339580009;4681820242;20799531593
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=scorching;7;0;492881418;6752244976;30413827598
neo4j;15.0.1-open;default;7;0;79727720;1203489845;4769974117
neo4j;15.0.1-open; -XX:-TieredCompilation;7;0;67211711;1018497760;3867005298
neo4j;15.0.1-open; -XX:TieredStopAtLevel=1;7;0;147793589;2120509100;8334626186
neo4j;15.0.1-open; -XX:TieredStopAtLevel=4;7;0;77930165;1175454064;4696255923
neo4j;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;7;0;79757943;1205318669;4768162781
reactors;20.2.0.r11-grl;default;7;0;392543526;5757961548;23524252095
reactors;20.2.0.r11-grl; -XX:-UseJVMCICompiler;7;0;404100397;5876304354;24242450695
reactors;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;7;0;497554909;7164924669;29262268533
reactors;15.0.1.j9-adpt;default;7;0;225063391;3347866394;12767926910
reactors;15.0.1.j9-adpt; -XcompilationThreads1;7;0;218883624;3245073191;12427751144
reactors;15.0.1.j9-adpt; -XcompilationThreads3;7;0;210257130;3147525685;12031015343
reactors;15.0.1.j9-adpt; -XcompilationThreads7;7;0;220213715;3294236529;12808865770
reactors;15.0.1.j9-adpt; -Xjit:count=0;7;0;322375762;4667921370;17927475529
reactors;15.0.1.j9-adpt; -Xjit:count=1;7;0;264305976;3854808715;14659485238
reactors;15.0.1.j9-adpt; -Xjit:count=10;7;0;229287206;3413665421;13051479528
reactors;15.0.1.j9-adpt; -Xjit:count=100;7;0;219208333;3296262462;12676581317
reactors;15.0.1.j9-adpt; -Xjit:optlevel=cold;7;0;364897479;5239474137;20264014957
reactors;15.0.1.j9-adpt; -Xjit:optlevel=warm;7;0;245127442;3634321945;13613705505
reactors;15.0.1.j9-adpt; -Xjit:optlevel=hot;7;0;625739353;8850839533;36271387553
reactors;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;7;0;662386779;9345535305;38638899497
reactors;15.0.1.j9-adpt; -Xjit:optlevel=scorching;7;0;678534426;9590418399;40196138430
reactors;15.0.1-open;default;7;0;212502094;3176299859;11820301954
reactors;15.0.1-open; -XX:-TieredCompilation;7;0;198672493;3006845597;11262781898
reactors;15.0.1-open; -XX:TieredStopAtLevel=1;7;0;413134371;6027864746;22395529886
reactors;15.0.1-open; -XX:TieredStopAtLevel=4;7;0;213497331;3206944244;11947532585
reactors;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;7;0;209987413;3160851985;11793015708
scrabble;20.2.0.r11-grl;default;7;0;6576370;119200663;475338810
scrabble;20.2.0.r11-grl; -XX:-UseJVMCICompiler;7;0;6680445;123513075;500706360
scrabble;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;7;0;7996468;141650704;650796064
scrabble;15.0.1.j9-adpt;default;7;0;11183134;170983605;701404272
scrabble;15.0.1.j9-adpt; -XcompilationThreads1;7;0;13303883;209582170;917446565
scrabble;15.0.1.j9-adpt; -XcompilationThreads3;7;0;12383799;191278503;819213723
scrabble;15.0.1.j9-adpt; -XcompilationThreads7;7;0;12863899;195655359;805005752
scrabble;15.0.1.j9-adpt; -Xjit:count=0;7;0;23946331;362286557;1455195921
scrabble;15.0.1.j9-adpt; -Xjit:count=1;7;0;12788482;202609745;909457815
scrabble;15.0.1.j9-adpt; -Xjit:count=10;7;0;11689839;182164722;788787166
scrabble;15.0.1.j9-adpt; -Xjit:count=100;7;0;10655427;167263930;722640606
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=cold;7;0;13518685;210411062;933717581
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=warm;7;0;12253770;191717186;816001634
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=hot;7;0;15777817;247769240;1188985664
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;7;0;53720946;900668787;5473731043
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=scorching;7;0;53902827;918522909;5592236355
scrabble;15.0.1-open;default;7;0;6971861;127447042;532100079
scrabble;15.0.1-open; -XX:-TieredCompilation;7;0;7589827;139870289;594457218
scrabble;15.0.1-open; -XX:TieredStopAtLevel=1;7;0;8634479;152391183;740637020
scrabble;15.0.1-open; -XX:TieredStopAtLevel=4;7;0;6840460;122674436;507250715
scrabble;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;7;0;6872786;126185786;514013394
fj-kmeans;20.2.0.r11-grl;default;7;0;11783563;247851875;948305129
fj-kmeans;20.2.0.r11-grl; -XX:-UseJVMCICompiler;7;0;11645937;243397310;918511442
fj-kmeans;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;7;0;15021237;310985045;1294425825
fj-kmeans;15.0.1.j9-adpt;default;7;0;16398198;302940383;1281019487
fj-kmeans;15.0.1.j9-adpt; -XcompilationThreads1;7;0;16667237;310090271;1342718974
fj-kmeans;15.0.1.j9-adpt; -XcompilationThreads3;7;0;15695955;292946041;1258033644
fj-kmeans;15.0.1.j9-adpt; -XcompilationThreads7;7;0;15685673;290677540;1231313254
fj-kmeans;15.0.1.j9-adpt; -Xjit:count=0;7;0;30586649;499506888;2274741491
fj-kmeans;15.0.1.j9-adpt; -Xjit:count=1;7;0;20440347;365048560;1850987083
fj-kmeans;15.0.1.j9-adpt; -Xjit:count=10;7;0;16833561;311544323;1343844094
fj-kmeans;15.0.1.j9-adpt; -Xjit:count=100;7;0;18018790;329266986;1554192249
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=cold;7;0;18616024;340658876;1594083322
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=warm;7;0;16016395;297642238;1263903991
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=hot;7;0;17129081;316382718;1410881703
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;7;0;31962514;524607701;2356873970
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=scorching;7;0;34422578;565690756;2605291426
fj-kmeans;15.0.1-open;default;7;0;11307131;240419197;913214703
fj-kmeans;15.0.1-open; -XX:-TieredCompilation;7;0;11283775;239193867;904285527
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=1;7;0;14340531;291981956;1255767903
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=4;7;0;11485055;241578111;923510087
fj-kmeans;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;7;0;11206931;240408533;912478011
avrora;20.2.0.r11-grl;default;8;0;70809238;944046828;3882522410
avrora;20.2.0.r11-grl; -XX:-UseJVMCICompiler;8;0;73305468;975011059;4047948256
avrora;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;8;0;67381272;898781456;3721825616
avrora;15.0.1.j9-adpt;default;8;0;31847266;439751407;2138208394
avrora;15.0.1.j9-adpt; -XcompilationThreads1;8;0;31910635;441082093;2138849749
avrora;15.0.1.j9-adpt; -XcompilationThreads3;8;0;30552231;418102917;2050760619
avrora;15.0.1.j9-adpt; -XcompilationThreads7;8;0;31457954;432019689;2103918136
avrora;15.0.1.j9-adpt; -Xjit:count=0;8;0;38081654;518909201;2389132067
avrora;15.0.1.j9-adpt; -Xjit:count=1;8;0;31030397;425348492;2095735724
avrora;15.0.1.j9-adpt; -Xjit:count=10;8;0;71068083;971129678;4661384062
avrora;15.0.1.j9-adpt; -Xjit:count=100;8;0;32583281;452348738;2209216146
avrora;15.0.1.j9-adpt; -Xjit:optlevel=cold;8;0;30858577;423566852;2063662869
avrora;15.0.1.j9-adpt; -Xjit:optlevel=warm;8;0;31552098;434466832;2104418318
avrora;15.0.1.j9-adpt; -Xjit:optlevel=hot;8;0;33082039;455540578;2259681349
avrora;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;8;0;46058302;627052798;3263923835
avrora;15.0.1.j9-adpt; -Xjit:optlevel=scorching;8;0;47269756;652821778;3354335834
avrora;15.0.1-open;default;8;0;71364179;951524994;3979282720
avrora;15.0.1-open; -XX:-TieredCompilation;8;0;72946684;972770757;4046945632
avrora;15.0.1-open; -XX:TieredStopAtLevel=1;8;0;63921482;846604783;3258645283
avrora;15.0.1-open; -XX:TieredStopAtLevel=4;8;0;72529742;966219159;4016813020
avrora;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;8;0;71133456;947603419;3934253967
h2;20.2.0.r11-grl;default;8;0;37961118;517780688;1859386110
h2;20.2.0.r11-grl; -XX:-UseJVMCICompiler;8;0;32660507;444411955;1663712904
h2;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;8;0;54925191;740194049;2629990214
h2;15.0.1.j9-adpt;default;8;0;46966680;641536528;2401095233
h2;15.0.1.j9-adpt; -XcompilationThreads1;8;0;49726196;672658794;2545690076
