benchmark;jvm;options;iteration;duration;CPU;DRAM
sunflow;9.0.7-zulu;default;3;4409532.223;334650000.0;68050000.0
sunflow;8.0.272-zulu;default;3;4469089.472;342080000.0;70420000.0
sunflow;15.0.1-librca;default;3;4140892.87;316190000.0;64690000.0
sunflow;14.0.2-librca;default;3;4073859.571;310770000.0;62290000.0
sunflow;13.0.2-librca;default;3;5024555.517999999;398760000.0;80620000.0
sunflow;12.0.2-librca;default;3;4192291.1440000003;310800000.0;62970000.0
sunflow;11.0.9-librca;default;3;4273579.956;319380000.0;65370000.00000001
sunflow;8.0.275-librca;default;3;4326559.2020000005;326600000.0;67460000.0
sunflow;20.2.0.r11-grl;default;3;5207252.2069999995;405900000.0;82660000.0
sunflow;20.2.0.r8-grl;default;3;4330222.181;327390000.0;68660000.0
sunflow;19.3.4.r11-grl;default;3;5023641.897;390740000.0;78200000.0
sunflow;19.3.4.r8-grl;default;3;4718250.235;363450000.0;75830000.0
sunflow;15.0.1-open;default;3;4367941.181;342140000.0;69100000.0
sunflow;14.0.2-open;default;3;4084231.769;311390000.0;63470000.0
sunflow;13.0.2-open;default;3;4240588.198;322580000.0;65290000.00000001
sunflow;12.0.2-open;default;3;4837445.748000001;391630000.0;78820000.0
sunflow;11.0.2-open;default;3;5042117.063;394370000.0;78170000.0
sunflow;10.0.2-open;default;3;4291687.598;326620000.0;65819999.99999999
sunflow;9.0.4-open;default;3;4458296.721;340340000.0;68850000.0
sunflow;8.0.265-open;default;3;4183617.193;317430000.0;66050000.0
sunflow;20.2.0.0-mandrel;default;3;4976959.222;389860000.0;78000000.0
sunflow;15.0.1-sapmchn;default;3;4068870.512;309300000.0;62200000.0
sunflow;14.0.2-sapmchn;default;3;4100713.6119999997;311480000.0;63230000.0
sunflow;13.0.2-sapmchn;default;3;4464416.575;342890000.0;68650000.0
sunflow;12.0.2-sapmchn;default;3;4665939.12;363000000.0;74160000.0
sunflow;11.0.9-sapmchn;default;3;4515323.751999999;344540000.0;70700000.0
sunflow;11.0.9-trava;default;3;5073497.863;398750000.0;80620000.0
sunflow;8.0.232-trava;default;3;4497990.928;340960000.0;70760000.0
als;15.0.1.j9-adpt;default;3;200543078.63099998;13781310000.0;2853820000.0
als;15.0.1.hs-adpt;default;3;171516934.78;11644400000.0;2453640000.0
als;14.0.2.j9-adpt;default;3;211100284.527;14261270000.0;2997530000.0
als;14.0.2.hs-adpt;default;3;174717915.148;12265150000.0;2561550000.0
als;13.0.2.j9-adpt;default;3;214216153.709;14469990000.0;3033400000.0
als;13.0.2.hs-adpt;default;3;176628571.497;12352940000.0;2562800000.0
als;12.0.2.j9-adpt;default;3;216369450.794;14494220000.0;3064870000.0
als;12.0.2.hs-adpt;default;3;178750953.958;12373500000.0;2573230000.0
als;11.0.9.j9-adpt;default;3;211012724.087;14326170000.0;2995780000.0
als;11.0.9.hs-adpt;default;3;177219052.644;12139190000.0;2545060000.0
als;8.0.275.j9-adpt;default;3;203577805.439;13825960000.0;2889370000.0
als;8.0.275.hs-adpt;default;3;203189889.299;14766890000.0;2954530000.0
als;11.0.8-albba;default;3;177958012.372;12195110000.0;2556600000.0
als;8u272-albba;default;3;177388963.567;11551140000.0;2559660000.0
als;15.0.1-amzn;default;3;172261843.062;11716520000.0;2469540000.0
als;11.0.9-amzn;default;3;176896563.48299998;12271650000.0;2548530000.0
als;8.0.275-amzn;default;3;201677952.46899998;14689920000.0;2936260000.0
als;15.0.1-zulu;default;3;171950950.25;11677800000.0;2451060000.0
als;14.0.2-zulu;default;3;174856528.865;12120120000.0;2546200000.0
als;13.0.5-zulu;default;3;176796921.817;12229930000.0;2550260000.0
als;12.0.2-zulu;default;3;176175627.56199998;12208290000.0;2532500000.0
als;11.0.9-zulu;default;3;177109175.64499998;12267670000.0;2555570000.0
als;10.0.2-zulu;default;3;176629638.63300002;12137040000.0;2553880000.0
als;9.0.7-zulu;default;3;192850452.574;12800880000.0;2779590000.0
als;8.0.272-zulu;default;3;202741534.24400002;14771000000.0;2948400000.0
als;15.0.1-librca;default;3;171974879.979;11658930000.0;2458390000.0
als;14.0.2-librca;default;3;176217895.19300002;12225350000.0;2556480000.0
als;13.0.2-librca;default;3;175560983.107;12268950000.0;2537930000.0
als;12.0.2-librca;default;3;174211764.69;12005260000.0;2505720000.0
als;11.0.9-librca;default;3;173621969.486;12028210000.0;2504180000.0
als;8.0.275-librca;default;3;205013283.074;14974870000.0;2985700000.0
als;20.2.0.r11-grl;default;3;162828798.653;11127550000.0;2356580000.0
als;20.2.0.r8-grl;default;3;201894014.67900002;14638390000.0;2943880000.0
als;19.3.4.r11-grl;default;3;161535458.531;10924830000.0;2340130000.0
als;19.3.4.r8-grl;default;3;195676727.247;14251700000.0;2851980000.0
als;15.0.1-open;default;3;173249269.958;11771300000.0;2476710000.0
als;14.0.2-open;default;3;174687754.127;12203310000.0;2552600000.0
als;13.0.2-open;default;3;177769409.999;12235410000.0;2567130000.0
als;12.0.2-open;default;3;172839735.171;11929530000.0;2482510000.0
als;11.0.2-open;default;3;175732872.046;12038610000.0;2526970000.0
als;10.0.2-open;default;3;174549218.678;12015900000.0;2523150000.0
als;9.0.4-open;default;3;189590382.21899998;12605110000.0;2738080000.0
als;8.0.265-open;default;3;204387802.768;15013070000.0;2979330000.0
als;20.2.0.0-mandrel;default;3;174754722.278;12190740000.0;2515450000.0
als;15.0.1-sapmchn;default;3;174787883.03300002;11831320000.0;2491910000.0
als;14.0.2-sapmchn;default;3;173728645.579;12077370000.0;2529760000.0
als;13.0.2-sapmchn;default;3;177307157.887;12322440000.0;2563380000.0
als;12.0.2-sapmchn;default;3;176181807.918;12206340000.0;2539120000.0
als;11.0.9-sapmchn;default;3;176548447.838;12165020000.0;2538740000.0
als;11.0.9-trava;default;3;174755372.94;12033300000.0;2513480000.0
als;8.0.232-trava;default;3;167706354.507;10950350000.0;2393670000.0
dotty;15.0.1.j9-adpt;default;3;57458053.066;3650880000.0;808620000.0
dotty;15.0.1.hs-adpt;default;3;39385046.34;2607910000.0;560970000.0
dotty;14.0.2.j9-adpt;default;3;57500880.024;3630360000.0;800990000.0
dotty;14.0.2.hs-adpt;default;3;39797564.054;2614770000.0;565480000.0
dotty;13.0.2.j9-adpt;default;3;62878767.84;3863660000.0;867580000.0
dotty;13.0.2.hs-adpt;default;3;41527935.837;2875730000.0;596100000.0
dotty;12.0.2.j9-adpt;default;3;63234871.914000005;3875140000.0;881590000.0
dotty;12.0.2.hs-adpt;default;3;43529716.856;2825730000.0;619760000.0
dotty;11.0.9.j9-adpt;default;3;57855944.519;3675450000.0;815160000.0
dotty;11.0.9.hs-adpt;default;3;42021732.919999994;2778100000.0;598510000.0
dotty;8.0.275.j9-adpt;default;3;50977154.255;3186120000.0;711650000.0
dotty;8.0.275.hs-adpt;default;3;34793603.838;2335300000.0;494510000.0
dotty;11.0.8-albba;default;3;41603584.666;2775670000.0;597250000.0
dotty;8u272-albba;default;3;38791900.687;2522200000.0;551480000.0
dotty;15.0.1-amzn;default;3;38600269.224;2579930000.0;549240000.0
dotty;11.0.9-amzn;default;3;40243422.199;2728530000.0;577280000.0
dotty;8.0.275-amzn;default;3;36108854.311000004;2428230000.0;513049999.99999994
dotty;15.0.1-zulu;default;3;39763961.691;2650200000.0;565630000.0
dotty;14.0.2-zulu;default;3;41403825.967;2702910000.0;587840000.0
dotty;13.0.5-zulu;default;3;41834943.154;2759820000.0;597440000.0
dotty;12.0.2-zulu;default;3;43371778.163;2835500000.0;620470000.0
dotty;11.0.9-zulu;default;3;41371525.321;2806580000.0;592950000.0
dotty;10.0.2-zulu;default;3;43514225.724;2924820000.0;626740000.0
dotty;9.0.7-zulu;default;3;48544774.9;3165630000.0;693640000.0
dotty;8.0.272-zulu;default;3;36631199.766;2472000000.0;517750000.0
dotty;15.0.1-librca;default;3;39971613.135;2659900000.0;572140000.0
dotty;14.0.2-librca;default;3;39906753.827;2618580000.0;567030000.0
dotty;13.0.2-librca;default;3;42466406.274000004;2923350000.0;608750000.0
dotty;12.0.2-librca;default;3;41917024.687;2717910000.0;594260000.0
dotty;11.0.9-librca;default;3;40802894.083;2699530000.0;585710000.0
dotty;8.0.275-librca;default;3;36057050.302999996;2413210000.0;512690000.00000006
dotty;20.2.0.r11-grl;default;3;37778139.197000004;2313030000.0;532559999.99999994
dotty;20.2.0.r8-grl;default;3;32650597.691999998;2120520000.0;473970000.0
dotty;19.3.4.r11-grl;default;3;39780297.161;2409290000.0;556620000.0
dotty;19.3.4.r8-grl;default;3;32919289.59;2138429999.9999998;477620000.0
dotty;15.0.1-open;default;3;39966578.583;2641000000.0;568640000.0
dotty;14.0.2-open;default;3;39905442.958000004;2585080000.0;564860000.0
dotty;13.0.2-open;default;3;42435891.132;2980360000.0;607490000.0
dotty;12.0.2-open;default;3;43438909.763;2869590000.0;616630000.0
dotty;11.0.2-open;default;3;41599947.981;2806330000.0;594250000.0
dotty;10.0.2-open;default;3;44167776.392;2950740000.0;635330000.0
dotty;9.0.4-open;default;3;47182927.242;3078070000.0;678690000.0
dotty;8.0.265-open;default;3;36469925.171;2456280000.0;513600000.0
dotty;20.2.0.0-mandrel;default;3;42442430.285000004;2845620000.0;605770000.0
dotty;15.0.1-sapmchn;default;3;39106945.118;2626720000.0;559400000.0
dotty;14.0.2-sapmchn;default;3;39481551.525;2584170000.0;562950000.0
dotty;13.0.2-sapmchn;default;3;43228024.801;2952620000.0;618080000.0
dotty;12.0.2-sapmchn;default;3;43716868.382;2844550000.0;618860000.0
dotty;11.0.9-sapmchn;default;3;42194224.774;2811200000.0;605260000.0
dotty;11.0.9-trava;default;3;40516785.39;2708830000.0;579700000.0
dotty;8.0.232-trava;default;3;37330152.613000005;2394830000.0;525480000.0
fj-kmeans;15.0.1.j9-adpt;default;3;56092926.776;5392910000.0;1165460000.0
fj-kmeans;15.0.1.hs-adpt;default;3;44179662.921000004;4169290000.0;1038349999.9999999
fj-kmeans;14.0.2.j9-adpt;default;3;52117872.315;5060970000.0;1116940000.0
fj-kmeans;14.0.2.hs-adpt;default;3;42126478.964;3943560000.0;998150000.0
fj-kmeans;13.0.2.j9-adpt;default;3;55759174.587;5416670000.0;1166380000.0
fj-kmeans;13.0.2.hs-adpt;default;3;40899932.792;3864130000.0;976000000.0
fj-kmeans;12.0.2.j9-adpt;default;3;56593417.671;5461290000.0;1176590000.0
fj-kmeans;12.0.2.hs-adpt;default;3;42567107.589999996;3967670000.0;997450000.0
fj-kmeans;11.0.9.j9-adpt;default;3;51533845.278000005;4906060000.0;1101560000.0
fj-kmeans;11.0.9.hs-adpt;default;3;43321728.327;4022760000.0;1026839999.9999999
fj-kmeans;8.0.275.j9-adpt;default;3;55356494.812;5295990000.0;1181530000.0
fj-kmeans;8.0.275.hs-adpt;default;3;53668988.809;4911240000.0;1158910000.0
fj-kmeans;11.0.8-albba;default;3;43352904.873;4017400000.0;1012700000.0
fj-kmeans;8u272-albba;default;3;52036825.438999996;4346710000.0;1107600000.0
fj-kmeans;15.0.1-amzn;default;3;44298986.072;4187319999.9999995;1049859999.9999999
fj-kmeans;11.0.9-amzn;default;3;43422438.844;4046100000.0;1019390000.0
fj-kmeans;8.0.275-amzn;default;3;51647464.254;4754560000.0;1154810000.0
fj-kmeans;15.0.1-zulu;default;3;43197260.633;4103640000.0000005;1028540000.0
fj-kmeans;14.0.2-zulu;default;3;43172231.544;4025740000.0;1001080000.0
fj-kmeans;13.0.5-zulu;default;3;41616722.74299999;3929500000.0;982700000.0
fj-kmeans;12.0.2-zulu;default;3;41401547.855;3847040000.0;979090000.0
fj-kmeans;11.0.9-zulu;default;3;43559139.67;4028220000.0;1021820000.0
fj-kmeans;10.0.2-zulu;default;3;46937819.457;4311060000.0;1071619999.9999999
fj-kmeans;9.0.7-zulu;default;3;49440285.33;4262300000.0;1110460000.0
fj-kmeans;8.0.272-zulu;default;3;50409432.364;4707780000.0;1139010000.0
fj-kmeans;15.0.1-librca;default;3;44241252.182;4183250000.0;1037700000.0
fj-kmeans;14.0.2-librca;default;3;41051852.378;3875990000.0;978930000.0
fj-kmeans;13.0.2-librca;default;3;41823571.062;3957430000.0;987530000.0
fj-kmeans;12.0.2-librca;default;3;43521243.499;4021930000.0;997230000.0
fj-kmeans;11.0.9-librca;default;3;43352527.158;4030140000.0;1025700000.0
fj-kmeans;8.0.275-librca;default;3;54331417.953;4967540000.0;1164530000.0
fj-kmeans;20.2.0.r11-grl;default;3;45438976.705;4285359999.9999995;1059130000.0000001
fj-kmeans;20.2.0.r8-grl;default;3;54377898.452;5021380000.0;1187190000.0
fj-kmeans;19.3.4.r11-grl;default;3;45813054.595;4340270000.0;1075980000.0
fj-kmeans;19.3.4.r8-grl;default;3;55638208.792;5142470000.0;1238990000.0
fj-kmeans;15.0.1-open;default;3;44104457.623;4147840000.0;1034030000.0
fj-kmeans;14.0.2-open;default;3;42930341.615;4002190000.0;1001470000.0
fj-kmeans;13.0.2-open;default;3;42040053.019;3964980000.0;987950000.0
fj-kmeans;12.0.2-open;default;3;41493443.103;3870750000.0;982590000.0
fj-kmeans;11.0.2-open;default;3;42464960.958;3951590000.0;1009110000.0
fj-kmeans;10.0.2-open;default;3;44795429.364999995;4144090000.0;1049240000.0
fj-kmeans;9.0.4-open;default;3;52600522.518;4470360000.0;1160960000.0
fj-kmeans;8.0.265-open;default;3;49970116.448;4672110000.0;1140270000.0
fj-kmeans;20.2.0.0-mandrel;default;3;42315728.391;3987650000.0;999410000.0
fj-kmeans;15.0.1-sapmchn;default;3;43978939.799;4156270000.0000005;1038890000.0000001
fj-kmeans;14.0.2-sapmchn;default;3;42358496.475;3956090000.0;993890000.0
fj-kmeans;13.0.2-sapmchn;default;3;41347181.802999996;3900590000.0;974090000.0
fj-kmeans;12.0.2-sapmchn;default;3;41973282.365;3918930000.0;987580000.0
fj-kmeans;11.0.9-sapmchn;default;3;43610136.97;4057840000.0;1027819999.9999999
fj-kmeans;11.0.9-trava;default;3;44074414.809;4091300000.0;1016350000.0
fj-kmeans;8.0.232-trava;default;3;48487527.787;4180660000.0;1041810000.0
neo4j;15.0.1.j9-adpt;default;3;77950234.63299999;4614100000.0;1126210000.0
neo4j;15.0.1.hs-adpt;default;3;85271892.559;5379460000.0;1247890000.0
neo4j;14.0.2.j9-adpt;default;3;84584600.987;4902050000.0;1217310000.0
neo4j;14.0.2.hs-adpt;default;3;81310456.67799999;5019340000.0;1193140000.0
neo4j;13.0.2.j9-adpt;default;3;84931544.362;5009670000.0;1231520000.0
neo4j;13.0.2.hs-adpt;default;3;82352036.56500001;5046100000.0;1209110000.0
neo4j;12.0.2.j9-adpt;default;3;83438795.54100001;4921510000.0;1212330000.0
neo4j;12.0.2.hs-adpt;default;3;70170193.20199999;4228720000.0000005;1038690000.0
neo4j;11.0.9.j9-adpt;default;3;78383472.093;4578740000.0;1127210000.0
neo4j;11.0.9.hs-adpt;default;3;80554201.014;5061560000.0;1179890000.0
neo4j;8.0.275.j9-adpt;default;3;79412529.545;4698440000.0;1136150000.0
neo4j;8.0.275.hs-adpt;default;3;62140042.891;3772020000.0;947190000.0
neo4j;11.0.8-albba;default;3;82866533.76200001;5138070000.0;1206260000.0
neo4j;8u272-albba;default;3;66338900.15;4077380000.0;1013010000.0
neo4j;15.0.1-amzn;default;3;85432168.444;5254980000.0;1256550000.0
neo4j;11.0.9-amzn;default;3;81279650.277;5067530000.0;1195440000.0
neo4j;8.0.275-amzn;default;3;63283557.853;3830290000.0;962200000.0
neo4j;15.0.1-zulu;default;3;85818603.309;5282140000.0;1264660000.0
neo4j;14.0.2-zulu;default;3;81486345.667;5014290000.0;1193270000.0
neo4j;13.0.5-zulu;default;3;81205203.29699999;4932570000.0;1193540000.0
neo4j;12.0.2-zulu;default;3;84570529.423;5215100000.0;1239530000.0
neo4j;11.0.9-zulu;default;3;78207261.99700001;4622980000.0;1142380000.0
neo4j;10.0.2-zulu;default;3;78598139.1;4728920000.0;1159680000.0
neo4j;9.0.7-zulu;default;3;67853111.756;4253000000.0;1024450000.0
neo4j;8.0.272-zulu;default;3;60719507.73;3750520000.0;928800000.0
neo4j;15.0.1-librca;default;3;86979260.557;5460910000.0;1277510000.0
neo4j;14.0.2-librca;default;3;80180925.644;4945180000.0;1175620000.0
neo4j;13.0.2-librca;default;3;84418936.951;5105130000.0;1236180000.0
neo4j;12.0.2-librca;default;3;76156705.355;4485490000.0;1115340000.0
neo4j;11.0.9-librca;default;3;70216298.79699999;4280979999.9999995;1042359999.9999999
neo4j;8.0.275-librca;default;3;62545286.898;3776330000.0;950990000.0
neo4j;20.2.0.r11-grl;default;3;59783756.934;3579900000.0;899640000.0
neo4j;20.2.0.r8-grl;default;3;63791199.272999994;3874320000.0;979020000.0
neo4j;19.3.4.r11-grl;default;3;57987060.597;3523400000.0;872370000.0
neo4j;19.3.4.r8-grl;default;3;63622145.451000005;3908640000.0;984090000.0
neo4j;15.0.1-open;default;3;82125882.74399999;5052510000.0;1205080000.0
neo4j;14.0.2-open;default;3;59013420.138000004;3650770000.0;895180000.0
neo4j;13.0.2-open;default;3;59303369.987;3650630000.0;891060000.0
neo4j;12.0.2-open;default;3;73521399.591;4315370000.0;1079310000.0
neo4j;11.0.2-open;default;3;82845131.477;5162070000.0;1216090000.0
neo4j;10.0.2-open;default;3;70853253.818;4375560000.0;1065280000.0
neo4j;9.0.4-open;default;3;78822156.839;4763780000.0;1176670000.0
neo4j;8.0.265-open;default;3;62058908.371;3761920000.0;943120000.0
neo4j;20.2.0.0-mandrel;default;3;68428845.021;4175260000.0;1014770000.0
neo4j;15.0.1-sapmchn;default;3;82100756.46200001;5076400000.0;1206580000.0
neo4j;14.0.2-sapmchn;default;3;81539415.181;5093540000.0;1204180000.0
neo4j;13.0.2-sapmchn;default;3;83262126.546;5131220000.0;1215590000.0
neo4j;12.0.2-sapmchn;default;3;86580078.992;5364660000.0;1264490000.0
neo4j;11.0.9-sapmchn;default;3;80941917.784;5042180000.0;1186140000.0
neo4j;11.0.9-trava;default;3;80747519.202;5105480000.0;1186140000.0
neo4j;8.0.232-trava;default;3;74383685.89;3991930000.0;1086370000.0
philosopher;15.0.1.j9-adpt;default;3;2444194.184;107940000.0;26550000.0
philosopher;15.0.1.hs-adpt;default;3;1864743.821;72170000.0;18860000.0
philosopher;14.0.2.j9-adpt;default;3;2366925.0650000004;104970000.0;25560000.0
philosopher;14.0.2.hs-adpt;default;3;1863522.058;72760000.0;18930000.0
philosopher;13.0.2.j9-adpt;default;3;2399465.786;107410000.0;25880000.0
philosopher;13.0.2.hs-adpt;default;3;1971922.468;75500000.0;19850000.0
philosopher;12.0.2.j9-adpt;default;3;2546515.059;108990000.0;26790000.0
philosopher;12.0.2.hs-adpt;default;3;2147273.8910000003;85350000.0;22300000.0
philosopher;11.0.9.j9-adpt;default;3;2441303.9159999997;106740000.0;26040000.0
philosopher;11.0.9.hs-adpt;default;3;2145627.848;84970000.0;22130000.0
philosopher;8.0.275.j9-adpt;default;3;2371130.1100000003;106970000.0;26010000.0
philosopher;8.0.275.hs-adpt;default;3;2141415.1279999996;89080000.0;23340000.0
philosopher;11.0.8-albba;default;3;2196106.482;85540000.0;22610000.0
philosopher;8u272-albba;default;3;2067566.7560000003;81670000.0;21770000.0
philosopher;15.0.1-amzn;default;3;1967626.7780000002;75260000.0;19570000.0
philosopher;11.0.9-amzn;default;3;2153753.919;85730000.0;22680000.0
philosopher;8.0.275-amzn;default;3;2112284.52;82170000.0;21620000.0
philosopher;15.0.1-zulu;default;3;1989821.191;80800000.0;20690000.0
philosopher;14.0.2-zulu;default;3;1859144.615;71660000.0;18090000.0
philosopher;13.0.5-zulu;default;3;2035911.0880000002;77290000.0;20310000.0
philosopher;12.0.2-zulu;default;3;2053542.238;81070000.0;21560000.0
philosopher;11.0.9-zulu;default;3;2161207.719;84290000.0;21720000.0
philosopher;10.0.2-zulu;default;3;2272536.23;92330000.0;24290000.0
philosopher;9.0.7-zulu;default;3;2262672.903;90540000.0;24130000.0
philosopher;8.0.272-zulu;default;3;2094315.73;83010000.0;21720000.0
philosopher;15.0.1-librca;default;3;1883676.145;74280000.0;19300000.0
philosopher;14.0.2-librca;default;3;1897552.037;73910000.0;19020000.0
philosopher;13.0.2-librca;default;3;1980818.125;76890000.0;20060000.0
philosopher;12.0.2-librca;default;3;2088562.923;90980000.0;22740000.0
philosopher;11.0.9-librca;default;3;2116496.093;83860000.0;22060000.0
philosopher;8.0.275-librca;default;3;2078058.971;87110000.0;22370000.0
philosopher;20.2.0.r11-grl;default;3;2172874.7309999997;85830000.0;22740000.0
philosopher;20.2.0.r8-grl;default;3;2121877.167;84150000.0;22070000.0
philosopher;19.3.4.r11-grl;default;3;2093612.8260000001;84070000.0;21810000.0
philosopher;19.3.4.r8-grl;default;3;2082616.921;82560000.0;21570000.0
philosopher;15.0.1-open;default;3;1847657.745;77580000.0;19970000.0
philosopher;14.0.2-open;default;3;1845349.229;79580000.0;21770000.0
philosopher;13.0.2-open;default;3;1911846.625;75060000.0;19670000.0
philosopher;12.0.2-open;default;3;2059890.1340000003;81080000.0;21200000.0
philosopher;11.0.2-open;default;3;2141274.77;84490000.0;22350000.0
philosopher;10.0.2-open;default;3;2252951.816;89170000.0;23630000.0
philosopher;9.0.4-open;default;3;2309384.8600000003;92040000.0;24140000.0
philosopher;8.0.265-open;default;3;2166102.5;88890000.0;23360000.0
philosopher;20.2.0.0-mandrel;default;3;2186990.023;86160000.0;22810000.0
philosopher;15.0.1-sapmchn;default;3;1849736.161;71170000.0;18390000.0
